latitude,longitude,speed_limit,average_speed,speed_ratio
43.6389,-79.38662,40,30.76,0.769
43.64109,-79.37677,35,16.85,0.4814285714285715
43.64103,-79.37671,35,16.85,0.4814285714285715
43.64101,-79.3767,35,16.85,0.4814285714285715
43.64101,-79.3767,35,20.25,0.5785714285714286
43.64077,-79.37651,35,20.25,0.5785714285714286
43.64071,-79.37646,35,20.25,0.5785714285714286
43.65931,-79.3822,40,30.77,0.76925
43.65938,-79.38219,40,30.77,0.76925
43.65982,-79.38238,40,30.77,0.76925
43.6591,-79.3821,40,25.55,0.63875
43.65923,-79.38217,40,25.55,0.63875
43.65931,-79.3822,40,25.55,0.63875
43.65977,-79.38249,40,17.07,0.42675
43.65936,-79.38229,40,17.07,0.42675
43.65931,-79.3822,40,17.07,0.42675
43.66049,-79.39061,50,11.02,0.2203999999999999
43.66053,-79.39067,50,11.02,0.2203999999999999
43.66055,-79.3907,50,11.02,0.2203999999999999
43.66056,-79.39074,50,11.02,0.2203999999999999
43.66055,-79.39078,50,11.02,0.2203999999999999
43.66054,-79.39083,50,11.02,0.2203999999999999
43.66052,-79.39086,50,11.02,0.2203999999999999
43.6605,-79.39088,50,11.02,0.2203999999999999
43.66046,-79.39091,50,11.02,0.2203999999999999
43.6471,-79.36439,65,50.8,0.7815384615384615
43.64702,-79.36453,65,50.8,0.7815384615384615
43.64497,-79.37255,50,44.98,0.8996
43.64501,-79.37235,50,44.98,0.8996
43.64501,-79.37235,50,45.36,0.9072
43.64504,-79.3722,50,45.36,0.9072
43.64459,-79.37407,50,50.79,1.0158
43.64466,-79.37382,50,50.79,1.0158
43.64119,-79.37685,40,29.22,0.7304999999999999
43.64096,-79.37751,40,29.22,0.7304999999999999
43.64119,-79.37685,35,11.04,0.3154285714285714
43.64114,-79.37682,35,11.04,0.3154285714285714
43.64109,-79.37677,35,11.04,0.3154285714285714
43.63974,-79.38696,40,40.94,1.0235
43.63993,-79.38706,40,40.94,1.0235
43.64021,-79.38535,50,61.1,1.222
43.64009,-79.3861,50,61.1,1.222
43.64009,-79.3861,50,39.3,0.7859999999999999
43.63997,-79.3863,50,39.3,0.7859999999999999
43.63994,-79.38637,50,39.3,0.7859999999999999
43.63991,-79.38643,50,39.3,0.7859999999999999
43.63986,-79.38655,50,39.3,0.7859999999999999
43.63983,-79.38664,50,39.3,0.7859999999999999
43.6398,-79.38673,50,39.3,0.7859999999999999
43.63977,-79.38683,50,39.3,0.7859999999999999
43.63974,-79.38696,50,39.3,0.7859999999999999
43.64583,-79.37646,50,30.2,0.604
43.64586,-79.37636,50,30.2,0.604
43.64589,-79.37629,50,30.2,0.604
43.64559,-79.37894,40,17.64,0.441
43.64593,-79.37909,40,17.64,0.441
43.64593,-79.37909,40,26.36,0.659
43.64602,-79.37912,40,26.36,0.659
43.6453,-79.38234,40,25.84,0.646
43.64527,-79.38256,40,25.84,0.646
43.64585,-79.37002,60,37.18,0.6196666666666667
43.64586,-79.37009,60,37.18,0.6196666666666667
43.64587,-79.37017,60,37.18,0.6196666666666667
43.64585,-79.37031,60,37.18,0.6196666666666667
43.64686,-79.37694,40,17.15,0.4287499999999999
43.64698,-79.37698,40,17.15,0.4287499999999999
43.64686,-79.37694,40,24.24,0.606
43.6469,-79.37688,40,24.24,0.606
43.64694,-79.3768,40,24.24,0.606
43.65824,-79.4031,50,42.0,0.84
43.65863,-79.40326,50,42.0,0.84
43.65735,-79.40411,50,0.49,0.0098
43.65748,-79.40416,50,0.49,0.0098
43.65758,-79.40418,50,0.49,0.0098
43.65221,-79.40468,50,26.35,0.527
43.65248,-79.40478,50,26.35,0.527
43.65208,-79.4047,50,21.68,0.4336
43.6521,-79.40469,50,21.68,0.4336
43.65213,-79.40468,50,21.68,0.4336
43.65215,-79.40468,50,21.68,0.4336
43.65218,-79.40468,50,21.68,0.4336
43.65221,-79.40468,50,21.68,0.4336
43.65558,-79.41401,30,31.98,1.066
43.65605,-79.4142,30,31.98,1.066
43.64981,-79.41034,50,12.19,0.2438
43.64968,-79.41099,50,12.19,0.2438
43.64263,-79.38274,50,12.72,0.2544
43.64267,-79.38259,50,12.72,0.2544
43.64279,-79.38199,50,12.72,0.2544
43.64288,-79.38153,50,12.72,0.2544
43.6429,-79.38144,50,12.72,0.2544
43.64679,-79.37705,40,19.99,0.4997499999999999
43.64686,-79.37694,40,19.99,0.4997499999999999
43.64658,-79.37725,40,10.89,0.27225
43.64669,-79.3771,40,10.89,0.27225
43.64679,-79.37705,40,10.89,0.27225
43.64677,-79.37719,40,20.46,0.5115000000000001
43.64676,-79.3772,40,20.46,0.5115000000000001
43.64675,-79.37722,40,20.46,0.5115000000000001
43.63791,-79.39606,90,32.2,0.3577777777777778
43.63823,-79.39417,90,32.2,0.3577777777777778
43.64937,-79.37141,40,14.51,0.36275
43.64947,-79.37145,40,14.51,0.36275
43.63993,-79.38706,50,59.34,1.1868
43.63983,-79.38765,50,59.34,1.1868
43.64009,-79.3861,50,58.84,1.1768
43.63999,-79.38671,50,58.84,1.1768
43.63999,-79.38671,50,57.12,1.1424
43.63993,-79.38706,50,57.12,1.1424
43.64549,-79.36991,50,36.19,0.7238
43.64552,-79.36979,50,36.19,0.7238
43.64632,-79.3661,60,39.5,0.6583333333333333
43.64641,-79.36569,60,39.5,0.6583333333333333
43.6465,-79.36529,60,39.5,0.6583333333333333
43.64663,-79.36487,60,45.17,0.7528333333333334
43.6467,-79.36462,60,45.17,0.7528333333333334
43.6468,-79.36428,60,45.17,0.7528333333333334
43.6468,-79.36428,60,45.35,0.7558333333333334
43.64687,-79.36403,60,45.35,0.7558333333333334
43.64466,-79.37382,50,51.51,1.0302
43.64471,-79.37367,50,51.51,1.0302
43.64474,-79.37356,50,51.51,1.0302
43.64476,-79.37345,50,51.51,1.0302
43.64476,-79.37345,50,48.87,0.9774
43.64482,-79.37323,50,48.87,0.9774
43.64497,-79.37255,50,48.87,0.9774
43.63968,-79.38857,50,67.58,1.3516
43.63951,-79.38958,50,67.58,1.3516
43.64504,-79.3722,50,43.83,0.8765999999999999
43.64509,-79.3719,50,43.83,0.8765999999999999
43.64402,-79.37566,50,33.9,0.6779999999999999
43.64408,-79.37556,50,33.9,0.6779999999999999
43.64415,-79.37542,50,33.9,0.6779999999999999
43.64422,-79.37524,50,33.9,0.6779999999999999
43.64429,-79.37505,50,33.9,0.6779999999999999
43.64436,-79.37489,50,33.9,0.6779999999999999
43.64444,-79.37469,50,33.9,0.6779999999999999
43.64453,-79.37444,50,33.9,0.6779999999999999
43.64459,-79.37428,50,33.9,0.6779999999999999
43.64467,-79.37403,50,33.9,0.6779999999999999
43.64473,-79.37383,50,33.9,0.6779999999999999
43.64478,-79.37365,50,33.9,0.6779999999999999
43.64482,-79.37349,50,33.9,0.6779999999999999
43.64486,-79.37333,50,33.9,0.6779999999999999
43.64498,-79.37281,50,33.9,0.6779999999999999
43.64517,-79.37192,50,33.9,0.6779999999999999
43.64582,-79.36993,70,98.01,1.4001428571428571
43.64573,-79.37033,70,98.01,1.4001428571428571
43.64564,-79.37074,70,98.01,1.4001428571428571
43.6458,-79.36862,60,32.5,0.5416666666666666
43.64608,-79.36725,60,32.5,0.5416666666666666
43.64608,-79.36725,60,20.11,0.3351666666666666
43.64625,-79.36644,60,20.11,0.3351666666666666
43.64534,-79.37061,50,32.88,0.6576000000000001
43.64549,-79.36991,50,32.88,0.6576000000000001
43.64664,-79.36626,70,99.13,1.4161428571428571
43.64659,-79.36656,70,99.13,1.4161428571428571
43.64659,-79.36656,70,98.8,1.4114285714285717
43.64633,-79.36767,70,98.8,1.4114285714285717
43.64122,-79.37673,40,25.91,0.64775
43.64119,-79.37685,40,25.91,0.64775
43.64127,-79.37654,40,20.56,0.514
43.64122,-79.37673,40,20.56,0.514
43.64947,-79.37145,40,7.44,0.186
43.65004,-79.37171,40,7.44,0.186
43.65004,-79.37171,40,12.24,0.306
43.65046,-79.3719,40,12.24,0.306
43.64243,-79.37959,50,41.39,0.8278
43.64237,-79.37969,50,41.39,0.8278
43.64493,-79.37608,40,20.58,0.5145
43.64497,-79.3761,40,20.58,0.5145
43.64501,-79.37612,40,20.58,0.5145
43.64505,-79.37614,40,20.58,0.5145
43.64509,-79.37615,40,20.58,0.5145
43.64439,-79.37584,50,35.18,0.7036
43.64434,-79.37595,50,35.18,0.7036
43.64424,-79.37591,70,85.85,1.2264285714285714
43.64409,-79.37623,70,85.85,1.2264285714285714
43.64406,-79.37582,50,71.37,1.4274
43.64412,-79.37571,50,71.37,1.4274
43.64324,-79.37549,50,36.44,0.7288
43.64332,-79.37546,50,36.44,0.7288
43.64336,-79.37545,50,36.44,0.7288
43.64343,-79.37542,50,36.44,0.7288
43.64643,-79.37678,40,14.8,0.37
43.64653,-79.37683,40,14.8,0.37
43.64643,-79.37678,40,34.55,0.8637499999999999
43.64635,-79.37679,40,34.55,0.8637499999999999
43.64638,-79.37671,40,14.87,0.3717499999999999
43.64639,-79.37672,40,14.87,0.3717499999999999
43.64643,-79.37678,40,14.87,0.3717499999999999
43.64434,-79.37595,50,35.28,0.7056
43.64421,-79.37617,50,35.28,0.7056
43.64421,-79.37617,50,37.0,0.74
43.644,-79.37654,50,37.0,0.74
43.64457,-79.37605,40,17.67,0.44175
43.64447,-79.376,40,17.67,0.44175
43.64434,-79.37595,40,17.67,0.44175
43.64491,-79.37619,40,37.76,0.944
43.64477,-79.37613,40,37.76,0.944
43.64477,-79.37613,40,28.0,0.7
43.64457,-79.37605,40,28.0,0.7
43.64272,-79.37522,40,36.12,0.903
43.6427,-79.3752,40,36.12,0.903
43.64269,-79.37519,40,36.12,0.903
43.64439,-79.37584,40,28.86,0.7215
43.64448,-79.37589,40,28.86,0.7215
43.64454,-79.37591,40,28.86,0.7215
43.6446,-79.37594,40,28.86,0.7215
43.64265,-79.37511,40,34.3,0.8574999999999999
43.64275,-79.3751,40,34.3,0.8574999999999999
43.64269,-79.37519,40,37.14,0.9285
43.64265,-79.37511,40,37.14,0.9285
43.643,-79.37764,50,30.22,0.6043999999999999
43.64319,-79.37726,50,30.22,0.6043999999999999
43.64363,-79.37643,50,30.22,0.6043999999999999
43.64377,-79.37618,50,30.22,0.6043999999999999
43.64397,-79.37578,50,30.22,0.6043999999999999
43.64394,-79.37605,50,71.32,1.4264
43.64406,-79.37582,50,71.32,1.4264
43.64258,-79.37611,50,31.15,0.623
43.64273,-79.37587,50,31.15,0.623
43.64278,-79.37581,50,31.15,0.623
43.64284,-79.37575,50,31.15,0.623
43.6429,-79.3757,50,31.15,0.623
43.64296,-79.37565,50,31.15,0.623
43.64302,-79.37561,50,31.15,0.623
43.64307,-79.37558,50,31.15,0.623
43.64312,-79.37554,50,31.15,0.623
43.64312,-79.37554,50,33.86,0.6772
43.64316,-79.37552,50,33.86,0.6772
43.64324,-79.37549,50,33.86,0.6772
43.63842,-79.38875,35,19.5,0.5571428571428572
43.63831,-79.38867,35,19.5,0.5571428571428572
43.64014,-79.39438,50,12.79,0.2557999999999999
43.64035,-79.39378,50,12.79,0.2557999999999999
43.64044,-79.39339,50,12.79,0.2557999999999999
43.64049,-79.39319,50,12.79,0.2557999999999999
43.64059,-79.39322,50,6.9,0.138
43.64056,-79.39334,50,6.9,0.138
43.64044,-79.39391,50,6.9,0.138
43.64042,-79.39401,50,6.9,0.138
43.64032,-79.39426,50,6.9,0.138
43.64025,-79.39442,50,6.9,0.138
43.64014,-79.39438,35,18.18,0.5194285714285715
43.64025,-79.39442,35,18.18,0.5194285714285715
43.64068,-79.3915,35,27.33,0.7808571428571428
43.64064,-79.39149,35,27.33,0.7808571428571428
43.64064,-79.39149,35,25.62,0.732
43.64055,-79.39153,35,25.62,0.732
43.6409,-79.38065,40,16.7,0.4175
43.64098,-79.38069,40,16.7,0.4175
43.6563,-79.37959,40,27.29,0.68225
43.65628,-79.37951,40,27.29,0.68225
43.65626,-79.37945,40,27.29,0.68225
43.65625,-79.37936,40,27.29,0.68225
43.65622,-79.37916,40,27.29,0.68225
43.6562,-79.3791,40,27.29,0.68225
43.65619,-79.37903,40,27.29,0.68225
43.65619,-79.37903,40,24.56,0.614
43.65618,-79.37899,40,24.56,0.614
43.65617,-79.37894,40,24.56,0.614
43.65616,-79.37887,40,24.56,0.614
43.64635,-79.37679,40,34.59,0.8647500000000001
43.64627,-79.37677,40,34.59,0.8647500000000001
43.64625,-79.37665,40,15.68,0.392
43.64637,-79.3767,40,15.68,0.392
43.64638,-79.37671,40,15.68,0.392
43.64564,-79.37074,70,96.32,1.376
43.64554,-79.37123,70,96.32,1.376
43.64625,-79.36644,60,28.19,0.4698333333333334
43.64627,-79.36637,60,28.19,0.4698333333333334
43.64627,-79.36637,60,29.4,0.49
43.64632,-79.3661,60,29.4,0.49
43.63936,-79.38679,40,24.34,0.6085
43.63942,-79.38681,40,24.34,0.6085
43.64319,-79.38438,50,40.3,0.8059999999999999
43.64328,-79.38437,50,40.3,0.8059999999999999
43.64334,-79.38439,50,40.3,0.8059999999999999
43.64349,-79.38443,50,37.76,0.7552
43.64354,-79.38445,50,37.76,0.7552
43.64354,-79.38445,50,37.09,0.7418
43.64362,-79.38447,50,37.09,0.7418
43.64362,-79.38447,50,36.51,0.7302
43.64369,-79.38449,50,36.51,0.7302
43.64381,-79.38454,50,33.29,0.6658
43.64387,-79.38455,50,33.29,0.6658
43.64387,-79.38455,50,32.7,0.654
43.64391,-79.38457,50,32.7,0.654
43.64391,-79.38457,50,27.13,0.5426
43.64412,-79.38466,50,27.13,0.5426
43.64415,-79.3847,50,27.13,0.5426
43.64417,-79.38473,50,26.19,0.5238
43.64427,-79.38477,50,26.19,0.5238
43.64733,-79.37967,40,29.46,0.7365
43.64724,-79.38007,40,29.46,0.7365
43.64716,-79.38039,40,29.46,0.7365
43.64864,-79.38026,40,30.52,0.763
43.64848,-79.381,40,30.52,0.763
43.64554,-79.37123,70,95.53,1.3647142857142858
43.64549,-79.37143,70,95.53,1.3647142857142858
43.64549,-79.37143,70,93.37,1.3338571428571429
43.64537,-79.37201,70,93.37,1.3338571428571429
43.64521,-79.37275,70,93.37,1.3338571428571429
43.64275,-79.3751,40,32.85,0.82125
43.6428,-79.37513,40,32.85,0.82125
43.6428,-79.37513,40,21.68,0.542
43.64296,-79.37521,40,21.68,0.542
43.64321,-79.37534,40,21.68,0.542
43.64343,-79.37542,40,21.68,0.542
43.644,-79.37654,50,31.35,0.627
43.64395,-79.37664,50,31.35,0.627
43.64381,-79.37691,50,31.35,0.627
43.64357,-79.37738,50,31.35,0.627
43.64357,-79.37738,50,34.26,0.6851999999999999
43.64328,-79.37797,50,34.26,0.6851999999999999
43.64202,-79.38031,90,85.85,0.9538888888888888
43.64168,-79.38099,90,85.85,0.9538888888888888
43.64227,-79.37989,50,38.49,0.7698
43.64215,-79.38023,50,38.49,0.7698
43.64209,-79.38035,50,38.49,0.7698
43.64237,-79.37969,50,41.11,0.8222
43.6423,-79.37984,50,41.11,0.8222
43.6423,-79.37984,50,40.76,0.8151999999999999
43.64227,-79.37989,50,40.76,0.8151999999999999
43.63946,-79.38823,90,89.55,0.995
43.63941,-79.38848,90,89.55,0.995
43.63941,-79.38848,90,89.87,0.9985555555555556
43.63938,-79.38866,90,89.87,0.9985555555555556
43.63937,-79.38874,90,89.87,0.9985555555555556
43.63907,-79.3922,50,66.43,1.3286000000000002
43.63906,-79.39228,50,66.43,1.3286000000000002
43.63904,-79.39236,50,66.43,1.3286000000000002
43.63901,-79.3926,50,67.22,1.3444
43.63897,-79.39281,50,67.22,1.3444
43.63897,-79.39281,50,67.44,1.3488
43.63896,-79.39293,50,67.44,1.3488
43.63896,-79.39293,50,67.76,1.3552000000000002
43.63892,-79.39316,50,67.76,1.3552000000000002
43.65548,-79.36502,40,21.63,0.54075
43.65561,-79.36443,40,21.63,0.54075
43.65926,-79.3901,50,28.18,0.5636
43.65953,-79.39022,50,28.18,0.5636
43.65953,-79.39022,50,21.76,0.4352
43.65989,-79.39038,50,21.76,0.4352
43.66175,-79.38991,50,43.52,0.8704000000000001
43.66183,-79.38991,50,43.52,0.8704000000000001
43.66187,-79.38992,50,43.52,0.8704000000000001
43.66192,-79.38994,50,43.52,0.8704000000000001
43.66206,-79.38999,50,43.52,0.8704000000000001
43.66206,-79.38999,50,30.4,0.608
43.6631,-79.39042,50,30.4,0.608
43.66361,-79.39064,50,30.4,0.608
43.66134,-79.40132,40,39.02,0.9755
43.66147,-79.40137,40,39.02,0.9755
43.64477,-79.38499,40,27.11,0.67775
43.64471,-79.38528,40,27.11,0.67775
43.64471,-79.38528,40,33.35,0.83375
43.64461,-79.38578,40,33.35,0.83375
43.64477,-79.38499,50,21.0,0.42
43.64491,-79.38505,50,21.0,0.42
43.64653,-79.37683,40,14.79,0.3697499999999999
43.64665,-79.37688,40,14.79,0.3697499999999999
43.64665,-79.37688,40,16.58,0.4145
43.64674,-79.37691,40,16.58,0.4145
43.64674,-79.37691,40,17.76,0.444
43.64682,-79.37694,40,17.76,0.444
43.64682,-79.37694,40,18.29,0.45725
43.64686,-79.37694,40,18.29,0.45725
43.64854,-79.39741,40,43.03,1.07575
43.64845,-79.39785,40,43.03,1.07575
43.64839,-79.39815,40,43.03,1.07575
43.64775,-79.40128,40,27.44,0.686
43.64773,-79.40138,40,27.44,0.686
43.64772,-79.40144,40,27.44,0.686
43.6471,-79.37649,40,31.09,0.77725
43.64725,-79.3762,40,31.09,0.77725
43.64725,-79.3762,40,33.01,0.8252499999999999
43.64746,-79.37575,40,33.01,0.8252499999999999
43.65035,-79.38728,50,28.25,0.565
43.6505,-79.38735,50,28.25,0.565
43.64937,-79.37141,40,20.5,0.5125
43.64944,-79.37125,40,20.5,0.5125
43.64944,-79.37125,40,23.06,0.5765
43.64952,-79.37117,40,23.06,0.5765
43.65495,-79.41544,40,34.94,0.8734999999999999
43.65495,-79.41551,40,34.94,0.8734999999999999
43.65637,-79.40769,40,28.68,0.717
43.65642,-79.40771,40,28.68,0.717
43.65647,-79.40772,40,28.68,0.717
43.65671,-79.40647,40,24.28,0.607
43.6566,-79.40708,40,24.28,0.607
43.65651,-79.40753,40,24.28,0.607
43.65921,-79.3935,40,33.48,0.837
43.6591,-79.394,40,33.48,0.837
43.65908,-79.3941,40,33.48,0.837
43.6598,-79.40907,40,14.64,0.366
43.66119,-79.40964,40,14.64,0.366
43.66145,-79.40974,40,14.64,0.366
43.66145,-79.40974,40,25.17,0.6292500000000001
43.66153,-79.40977,40,25.17,0.6292500000000001
43.65651,-79.40753,40,19.8,0.495
43.65649,-79.40761,40,19.8,0.495
43.65649,-79.40761,40,20.04,0.501
43.65647,-79.40772,40,20.04,0.501
43.66012,-79.37575,40,19.62,0.4905
43.66039,-79.37585,40,19.62,0.4905
43.66203,-79.37653,40,16.32,0.408
43.66237,-79.37667,40,16.32,0.408
43.66237,-79.37667,40,27.27,0.68175
43.66243,-79.37669,40,27.27,0.68175
43.65989,-79.39038,40,37.12,0.928
43.65988,-79.39048,40,37.12,0.928
43.65986,-79.39053,40,37.12,0.928
43.65985,-79.39057,40,37.12,0.928
43.65984,-79.39062,40,37.12,0.928
43.66132,-79.38308,40,27.83,0.69575
43.66136,-79.3831,40,27.83,0.69575
43.6614,-79.38311,40,27.83,0.69575
43.66123,-79.38301,40,27.34,0.6835
43.66129,-79.38304,40,27.34,0.6835
43.66132,-79.38308,40,27.34,0.6835
43.64914,-79.37787,40,21.92,0.548
43.64914,-79.37791,40,21.92,0.548
43.64912,-79.37798,40,21.92,0.548
43.64912,-79.37798,40,20.85,0.52125
43.64907,-79.37823,40,20.85,0.52125
43.64785,-79.37733,40,30.58,0.7645
43.64789,-79.37734,40,30.58,0.7645
43.64789,-79.37734,40,27.56,0.689
43.6485,-79.37758,40,27.56,0.689
43.63988,-79.39556,50,11.04,0.2208
43.63989,-79.39547,50,11.04,0.2208
43.63991,-79.39528,50,11.04,0.2208
43.63994,-79.39507,50,11.04,0.2208
43.63999,-79.3949,50,11.04,0.2208
43.64006,-79.39466,50,11.04,0.2208
43.64014,-79.39438,50,11.04,0.2208
43.63988,-79.39556,50,23.86,0.4772
43.64002,-79.39564,50,23.86,0.4772
43.64002,-79.39564,50,22.66,0.4532
43.64013,-79.39569,50,22.66,0.4532
43.64035,-79.39579,50,22.66,0.4532
43.64044,-79.39582,50,22.66,0.4532
43.64052,-79.39585,50,22.66,0.4532
43.64066,-79.39589,50,22.66,0.4532
43.64082,-79.39593,50,22.66,0.4532
43.64086,-79.39594,50,22.66,0.4532
43.64088,-79.39594,50,22.66,0.4532
43.64025,-79.39442,50,17.82,0.3564
43.64018,-79.39464,50,17.82,0.3564
43.6401,-79.39497,50,17.82,0.3564
43.64006,-79.39515,50,17.82,0.3564
43.64005,-79.39524,50,17.82,0.3564
43.64003,-79.39548,50,17.82,0.3564
43.64002,-79.39564,50,17.82,0.3564
43.65832,-79.37101,40,34.51,0.8627499999999999
43.6585,-79.37021,40,34.51,0.8627499999999999
43.6585,-79.37021,40,37.04,0.926
43.65866,-79.36948,40,37.04,0.926
43.65943,-79.36598,40,26.14,0.6535
43.65988,-79.36617,40,26.14,0.6535
43.65429,-79.40684,40,42.07,1.05175
43.65472,-79.40702,40,42.07,1.05175
43.64351,-79.40253,40,13.87,0.34675
43.64392,-79.40269,40,13.87,0.34675
43.65383,-79.3983,40,39.11,0.97775
43.65401,-79.39837,40,39.11,0.97775
43.65258,-79.39781,40,15.8,0.395
43.65296,-79.39796,40,15.8,0.395
43.65226,-79.39767,40,28.84,0.721
43.6524,-79.39773,40,28.84,0.721
43.6524,-79.39773,40,22.71,0.56775
43.65258,-79.39781,40,22.71,0.56775
43.65061,-79.39701,40,29.38,0.7344999999999999
43.65092,-79.39712,40,29.38,0.7344999999999999
43.65009,-79.3968,40,31.83,0.79575
43.65042,-79.39694,40,31.83,0.79575
43.65042,-79.39694,40,30.32,0.758
43.65061,-79.39701,40,30.32,0.758
43.64846,-79.39615,40,17.5,0.4375
43.64877,-79.39628,40,17.5,0.4375
43.64623,-79.39523,40,10.01,0.25025
43.64646,-79.39533,40,10.01,0.25025
43.64646,-79.39533,40,13.91,0.34775
43.64675,-79.39546,40,13.91,0.34775
43.64516,-79.3948,40,10.63,0.26575
43.64547,-79.39492,40,10.63,0.26575
43.64138,-79.39325,40,19.99,0.4997499999999999
43.64154,-79.3933,40,19.99,0.4997499999999999
43.64154,-79.3933,40,20.48,0.512
43.6416,-79.39333,40,20.48,0.512
43.64165,-79.39335,40,20.48,0.512
43.64165,-79.39335,40,20.03,0.50075
43.64178,-79.3934,40,20.03,0.50075
43.64915,-79.37132,40,11.16,0.279
43.64937,-79.37141,40,11.16,0.279
43.64822,-79.37092,40,22.15,0.55375
43.64895,-79.37124,40,22.15,0.55375
43.64895,-79.37124,40,15.57,0.38925
43.64915,-79.37132,40,15.57,0.38925
43.64443,-79.37452,50,49.89,0.9978
43.64446,-79.37443,50,49.89,0.9978
43.64454,-79.37421,50,49.89,0.9978
43.64459,-79.37407,50,49.89,0.9978
43.65067,-79.36664,40,36.06,0.9015
43.65076,-79.36623,40,36.06,0.9015
43.6506,-79.36696,40,29.15,0.72875
43.65067,-79.36664,40,29.15,0.72875
43.65055,-79.36718,40,29.38,0.7344999999999999
43.6506,-79.36696,40,29.38,0.7344999999999999
43.65039,-79.36785,40,29.48,0.737
43.65047,-79.3675,40,29.48,0.737
43.65048,-79.36747,40,29.48,0.737
43.65048,-79.36747,40,30.93,0.77325
43.65055,-79.36718,40,30.93,0.77325
43.65013,-79.36905,40,35.86,0.8965
43.65017,-79.36887,40,35.86,0.8965
43.65017,-79.36887,40,29.2,0.73
43.65028,-79.36831,40,29.2,0.73
43.65028,-79.36831,40,20.36,0.509
43.65039,-79.36785,40,20.36,0.509
43.64952,-79.37117,40,22.91,0.57275
43.64957,-79.37106,40,22.91,0.57275
43.64965,-79.37084,40,22.91,0.57275
43.64965,-79.37084,40,18.92,0.473
43.6497,-79.37072,40,18.92,0.473
43.64972,-79.37066,40,18.92,0.473
43.65175,-79.36609,40,28.01,0.70025
43.65187,-79.36556,40,28.01,0.70025
43.65155,-79.367,40,26.43,0.66075
43.65165,-79.36655,40,26.43,0.66075
43.65165,-79.36655,40,27.86,0.6965
43.65175,-79.36609,40,27.86,0.6965
43.64503,-79.39719,40,25.6,0.64
43.64497,-79.39747,40,25.6,0.64
43.64497,-79.39747,40,23.9,0.5974999999999999
43.64494,-79.39761,40,23.9,0.5974999999999999
43.64484,-79.39812,40,30.41,0.76025
43.64481,-79.39826,40,30.41,0.76025
43.64479,-79.39838,40,30.41,0.76025
43.64476,-79.39852,40,30.41,0.76025
43.66099,-79.38507,40,25.96,0.649
43.66092,-79.38537,40,25.96,0.649
43.66088,-79.38562,40,25.96,0.649
43.66082,-79.38588,40,25.96,0.649
43.64241,-79.37761,40,14.91,0.37275
43.64254,-79.37768,40,14.91,0.37275
43.64245,-79.38127,40,21.32,0.533
43.64246,-79.38127,40,21.32,0.533
43.64257,-79.38131,40,21.32,0.533
43.64265,-79.38135,40,21.32,0.533
43.6429,-79.38144,40,21.32,0.533
43.65677,-79.40621,40,31.2,0.78
43.65671,-79.40647,40,31.2,0.78
43.66096,-79.37354,40,22.87,0.57175
43.66108,-79.37296,40,22.87,0.57175
43.66108,-79.37296,40,17.86,0.4465
43.66115,-79.37266,40,17.86,0.4465
43.66115,-79.37266,40,17.74,0.4434999999999999
43.66123,-79.37224,40,17.74,0.4434999999999999
43.6605,-79.37548,40,29.03,0.72575
43.6606,-79.37514,40,29.03,0.72575
43.6606,-79.37514,40,29.69,0.7422500000000001
43.66067,-79.37486,40,29.69,0.7422500000000001
43.66123,-79.37224,40,26.95,0.67375
43.66132,-79.37185,40,26.95,0.67375
43.66132,-79.37185,40,30.7,0.7675
43.66141,-79.37143,40,30.7,0.7675
43.66156,-79.3707,40,31.0,0.775
43.66166,-79.37029,40,31.0,0.775
43.66172,-79.37002,40,30.82,0.7705
43.66179,-79.36972,40,30.82,0.7705
43.66179,-79.36972,40,33.64,0.841
43.66185,-79.36945,40,33.64,0.841
43.66185,-79.36945,40,32.34,0.8085000000000001
43.66188,-79.3693,40,32.34,0.8085000000000001
43.66192,-79.36913,40,32.34,0.8085000000000001
43.65421,-79.37935,35,21.2,0.6057142857142856
43.65425,-79.37938,35,21.2,0.6057142857142856
43.65429,-79.37939,35,21.2,0.6057142857142856
43.65529,-79.3798,35,21.2,0.6057142857142856
43.65535,-79.37983,35,21.2,0.6057142857142856
43.65584,-79.38004,35,21.2,0.6057142857142856
43.65902,-79.42188,30,23.57,0.7856666666666666
43.65999,-79.42226,30,23.57,0.7856666666666666
43.64584,-79.39366,50,15.55,0.311
43.64621,-79.39379,50,15.55,0.311
43.648,-79.40217,50,28.2,0.564
43.64809,-79.4022,50,28.2,0.564
43.65372,-79.40991,35,58.93,1.6837142857142855
43.65463,-79.41028,35,58.93,1.6837142857142855
43.65489,-79.41038,35,58.93,1.6837142857142855
43.6554,-79.41059,35,58.93,1.6837142857142855
43.64472,-79.39176,50,8.87,0.1773999999999999
43.64492,-79.39184,50,8.87,0.1773999999999999
43.64507,-79.3919,50,8.87,0.1773999999999999
43.64507,-79.3919,50,5.79,0.1158
43.64514,-79.39193,50,5.79,0.1158
43.64539,-79.39204,50,5.79,0.1158
43.64733,-79.40127,50,15.96,0.3192
43.64741,-79.4013,50,15.96,0.3192
43.64757,-79.40138,50,15.96,0.3192
43.64772,-79.40144,50,15.96,0.3192
43.65588,-79.39403,50,8.57,0.1714
43.65576,-79.39462,50,8.57,0.1714
43.65622,-79.41158,30,21.86,0.7286666666666667
43.65709,-79.41193,30,21.86,0.7286666666666667
43.6581,-79.41233,30,21.86,0.7286666666666667
